LinkID,PeptidePairIDs,PSMIDs,Protein1,Name1,Description1,Decoy1,Protein2,Name2,Description2,Decoy2,fromSite,ToSite,Croslinkers,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,fdrGroup,fdr,ifdr,PEP,,,Protein1FDR,Protein2FDR,PPIFDR,,top pep fdr,top psm fdr,,PPI id
689,1749,pLink2_1412,P0A9P0,,,false,P0AFG3,,,false,289,834,,0.822,false,true,false,false,1,1,Between,-0.01,-0.01,-0.012,0.822,,0,0.215,-0.019,,-0.01,-0.004,,5
688,1741,pLink2_1404,P08839,,,false,P0A8M6,,,false,30,93,,0.821,false,true,false,false,1,1,Between,-0.01,-0.01,-0.012,0.821,,0.215,0.215,-0.019,,-0.01,-0.004,,618
686,1438,pLink2_1396,P0A8V2,,,false,P0AFF6,,,false,893,117,,0.818,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.818,,0.215,0.215,-0.019,,-0.01,-0.004,,617
685,1731,pLink2_1392,P68679;P68679,,;,false,P0AG67,,,false,24;28,160,,0.818,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.818,,0.215,0.215,-0.019,,-0.01,-0.004,,296
683,1729,pLink2_1390,P0ABB4,,,false,Q8TBQ9,,,false,93,53,,0.817,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.817,,0.215,0.215,-0.019,,-0.01,-0.004,,615
682,1721,pLink2_1380,P0AEH5,,,false,P64581,,,false,44,34,,0.815,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.815,,0,0,-0.019,,-0.01,-0.004,,378
681,1719,pLink2_1378,P77674,,,false,P0ADP7,,,false,354,199,,0.814,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.814,,0.117,0.22,-0.019,,-0.01,-0.004,,613
680,1706,pLink2_1364,P0A7V3,,,false,P0A9K1,,,false,80,104,,0.81,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.81,,0.215,0.215,-0.019,,-0.01,-0.004,,612
679,1705,pLink2_1362,P02359,,,false,P0AG67,,,false,58,230,,0.81,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.81,,0.215,0.215,-0.019,,-0.01,-0.004,,179
678,1704,pLink2_1361,P0A6X7,,,false,P0A6Y1,,,false,53,5,,0.81,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.81,,0.215,0.223,-0.019,,-0.01,-0.004,,461
677,1699,pLink2_1355,P0ACF4,,,false,P62399,,,false,14,124,,0.808,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.808,,0.215,0.169,-0.019,,-0.01,-0.004,,367
676,1697,pLink2_1353,Q9BQE3,,,false,P0A8G3,,,false,414,472,,0.808,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.808,,0.215,0.169,-0.019,,-0.01,-0.004,,608
675,1694,pLink2_1349,P0A7R1,,,false,P21499,,,false,94,34,,0.807,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.807,,0.215,0.138,-0.019,,-0.01,-0.004,,607
674,1693,pLink2_1347,P0A6F5;P0A6F5,,;,false,Q8N5B7,,,false,326;331,140,,0.807,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.807,,0.215,0.215,-0.019,,-0.01,-0.004,,606
673,1692,pLink2_1346,P0A6Y8,,,false,P69908;P69910,;,;,false,505,449;449,,0.806,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.806,,0.215,0,-0.019,,-0.01,-0.004,,605
672,1691,pLink2_1345,P0A8E5,,,false,P0A8T7,,,false,20,40,,0.805,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.805,,0.111,0.215,-0.019,,-0.01,-0.004,,604
671,1690,pLink2_1344,P0ACF4,,,false,P0A6Y8,,,false,72,158,,0.805,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.805,,0.215,0.215,-0.019,,-0.01,-0.004,,603
670,1687,pLink2_1340,P0A8M3,,,false,P32140,,,false,136,2,,0.805,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.805,,0.215,0.215,-0.019,,-0.01,-0.004,,602
669,1684,pLink2_1337,P0A6X7,,,false,P0A7J7;P0A7J7,,;,false,68,96;99,,0.804,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.804,,0.215,0.223,-0.019,,-0.01,-0.004,,601
668,1680,pLink2_1333,P15639,,,false,P46926,,,false,24,163,,0.803,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.803,,0.215,0.215,-0.019,,-0.01,-0.004,,600
666,1676,pLink2_1329,O43248,,,false,P0DJR0,,,false,294,198,,0.802,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.802,,0.215,0.215,-0.019,,-0.01,-0.004,,599
665,1674,pLink2_1325,P0AG67;P0AG67,,;,false,P27816,,,false,410;411,833,,0.802,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.802,,0.215,0.22,-0.019,,-0.01,-0.004,,81
664,1673,pLink2_1324,P75949,,,false,P0A6F5,,,false,283,226,,0.801,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.801,,0.215,0.215,-0.019,,-0.01,-0.004,,325
663,1670,pLink2_3367,P69681,,,false,decoy:P0C093,decoy:,decoy:,true,211,194,,0.801,true,false,true,false,1,1,Between,-0.01,-0.01,-0.013,0.801,,0.215,0.117,-0.019,,-0.01,-0.004,,596
662,596,pLink2_1321,P0A8V2;P0A8V2,,;,false,P0A8T7,,,false,913;918,401,,0.801,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.801,,0.215,0.215,-0.019,,-0.01,-0.004,,16
660,1663,pLink2_1315,P22523,,,false,P60293,,,false,230,286,,0.799,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.799,,0,0.215,-0.019,,-0.01,-0.004,,594
659,1660,pLink2_1310,P0ACF4,,,false,P02359,,,false,14,154,,0.798,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.798,,0.215,0.215,-0.019,,-0.01,-0.004,,530
658,1659,pLink2_1309,P16298,,,false,P0AEJ0,,,false,414,333,,0.798,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.798,,0,0.215,-0.019,,-0.01,-0.004,,592
657,1657,pLink2_1307,P0A7L8,,,false,P0A7V0,,,false,68,132,,0.798,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.798,,0.215,0.215,-0.019,,-0.01,-0.004,,591
656,1655,pLink2_1305,P0A6X7,,,false,P0A7L8,,,false,8,5,,0.797,false,true,false,false,1,1,Between,-0.01,-0.01,-0.013,0.797,,0.215,0.215,-0.019,,-0.01,-0.004,,590
655,1654,pLink2_1304,P0A6Y1,,,false,P0A7U7,,,false,67,19,,0.795,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.795,,0.223,0.163,-0.019,,-0.01,-0.004,,589
654,1651,pLink2_1301,P0ACF4,,,false,P0A7V3,,,false,72,80,,0.794,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.794,,0.215,0.215,-0.019,,-0.01,-0.004,,158
653,1649,pLink2_1299,P0A6B7,,,false,P0A7M9,,,false,108,3,,0.794,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.794,,0.215,0.215,-0.019,,-0.01,-0.004,,587
652,1647,pLink2_1297,P0A7J7,,,false,P0A7K2;P0A7K2,,;,false,56,70;75,,0.793,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.793,,0.223,0.169,-0.019,,-0.01,-0.004,,248
651,1646,pLink2_1296,P02359,,,false,P67910,,,false,181,277,,0.793,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.793,,0.215,0.215,-0.019,,-0.01,-0.004,,395
650,1639,pLink2_3368,decoy:Q96BR5,decoy:,decoy:,true,decoy:Q92947,decoy:,decoy:,true,175,396,,0.792,true,false,false,true,1,1,Between,-0.01,-0.01,-0.014,0.792,,0.215,0.215,-0.019,,-0.01,-0.004,,584
649,1638,pLink2_1289,P0A6X7,,,false,P0A7Z4,,,false,68,302,,0.792,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.792,,0.215,0.215,-0.019,,-0.01,-0.004,,583
648,1636,pLink2_1287,P0A850,,,false,P0A853,,,false,332,471,,0.791,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.791,,0.215,0.215,-0.019,,-0.01,-0.004,,582
646,1633,pLink2_1284,P62399,,,false,P0ACF0;P0ACF0,,;,false,124,88;92,,0.79,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.79,,0.169,0.215,-0.019,,-0.01,-0.004,,58
645,1630,pLink2_1280,P0A836,,,false,Q08257,,,false,87,211,,0.79,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.79,,0.215,0.215,-0.019,,-0.01,-0.004,,580
644,1625,pLink2_1273,P0AG67,,,false,P0A7V3,,,false,535,108,,0.787,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.787,,0.215,0.215,-0.019,,-0.01,-0.004,,166
643,1624,pLink2_1272,P0A7V3,,,false,P0A7U3,,,false,80,92,,0.787,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.787,,0.215,0.163,-0.019,,-0.01,-0.004,,578
642,1621,pLink2_1269,P0A6Y1,,,false,P0A707,,,false,5,126,,0.786,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.786,,0.223,0.215,-0.019,,-0.01,-0.004,,577
641,1617,pLink2_1265,P0A6X7,,,false,P0A705,,,false,68,270,,0.785,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.785,,0.215,0.215,-0.019,,-0.01,-0.004,,576
639,1611,pLink2_1255,P0AEX9,,,false,Q92743,,,false,75,381,,0.783,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.783,,0.215,0.215,-0.019,,-0.01,-0.004,,575
638,1610,pLink2_1253,P0A7K2;P0A7K2,,;,false,P0A7J3,,,false,121;109,42,,0.783,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.783,,0.169,0.215,-0.019,,-0.01,-0.004,,115
637,1609,pLink2_1251,P0AG67,,,false,P0A7R9,,,false,325,4,,0.782,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.782,,0.215,0.215,-0.019,,-0.01,-0.004,,573
636,1608,pLink2_1249,P60624,,,false,P60723,,,false,49,202,,0.781,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.781,,0.05,0.215,-0.019,,-0.01,-0.004,,572
634,1572,pLink2_1246,P25553,,,false,P26616,,,false,454,520,,0.781,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.781,,0,0.215,-0.019,,-0.01,-0.004,,571
633,1600,pLink2_1239,P0A6Y1,,,false,P0ACF0,,,false,67,72,,0.779,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.779,,0.223,0.215,-0.019,,-0.01,-0.004,,570
631,1599,pLink2_1238,P02359,,,false,P0A707;P0A707,,;,false,181,99;96,,0.779,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.779,,0.215,0.215,-0.019,,-0.01,-0.004,,539
630,1027,pLink2_1236,P0A7K2;P0A7K2,,;,false,P0A7J3,,,false,87;84,108,,0.779,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.779,,0.169,0.215,-0.019,,-0.01,-0.004,,115
629,1596,pLink2_1235,P0A6Y8,,,false,P56539,,,false,254,24,,0.778,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.778,,0.215,0.215,-0.019,,-0.01,-0.004,,567
628,1168,pLink2_1234,P21599,,,false,P26602,,,false,31,114,,0.778,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.778,,0.215,0.169,-0.019,,-0.01,-0.004,,566
627,1589,pLink2_1226,P60422;P60422,,;,false,P0ABF1,,,false,182;183,369,,0.776,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.776,,0.169,0.117,-0.019,,-0.01,-0.004,,565
626,1161,pLink2_1213,P0A7T7,,,false,O00161,,,false,35,92,,0.773,false,true,false,false,1,1,Between,-0.01,-0.01,-0.014,0.773,,0.215,0.215,-0.019,,-0.01,-0.004,,564
625,1575,pLink2_1209,P0A853,,,false,P0A9G6,,,false,467,315,,0.77,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.77,,0.215,0.215,-0.019,,-0.01,-0.004,,563
623,1570,pLink2_1204,P0AG67;P0AG67,,;,false,Q46861,,,false,410;411,487,,0.769,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.769,,0.215,0.215,-0.019,,-0.01,-0.004,,562
622,1567,pLink2_1201,P0A6M8,,,false,P46856,,,false,494,17,,0.769,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.769,,0.215,0.203,-0.019,,-0.01,-0.004,,561
621,1563,pLink2_1197,P04079,,,false,Q15043,,,false,235,252,,0.768,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.768,,0.215,0.215,-0.019,,-0.01,-0.004,,560
620,1562,pLink2_1196,P0ACF0,,,false,P0A7U7,,,false,72,19,,0.767,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.767,,0.215,0.163,-0.019,,-0.01,-0.004,,500
619,1557,pLink2_1191,P0A705,,,false,P0ACF0,,,false,850,72,,0.766,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.766,,0.215,0.215,-0.019,,-0.01,-0.004,,533
618,682,pLink2_283;pLink2_256,P02359,,,false,P0ACF0,,,false,181,72,,0.765,false,true,false,false,2,1,Between,-0.01,-0.01,-0.015,0.546,,0.215,0.215,-0.019,,-0.01,0.001,,557
617,798,pLink2_1181,P0A8T7,,,false,Q9UHF5,,,false,327,31,,0.764,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.764,,0.215,0.215,-0.019,,-0.01,-0.004,,556
616,1197,pLink2_1179,P0A8T7,,,false,P0A7Z4,,,false,562,298,,0.763,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.763,,0.215,0.215,-0.019,,-0.01,-0.004,,524
615,1545,pLink2_3370,decoy:Q96CA5,decoy:,decoy:,true,decoy:Q9NYW5,decoy:,decoy:,true,294,1,,0.762,true,false,false,true,1,1,Between,-0.01,-0.01,-0.015,0.762,,0.215,0.215,-0.019,,-0.01,-0.004,,554
614,1542,pLink2_1174,P0A6Y1,,,false,P0AG67,,,false,67,249,,0.762,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.762,,0.223,0.215,-0.019,,-0.01,-0.004,,553
613,1541,pLink2_1173,P0A7Z4,,,false,P60240,,,false,297,429,,0.762,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.762,,0.215,0.215,-0.019,,-0.01,-0.004,,420
612,1540,pLink2_1172,O43633,,,false,P45800,,,false,46,116,,0.762,false,true,false,false,1,1,Between,-0.01,-0.01,-0.015,0.762,,0.138,0,-0.019,,-0.01,-0.004,,551
611,1534,pLink2_1166,P0A8V2,,,false,P0ADN2,,,false,731,19,,0.759,false,true,false,false,1,1,Between,-0.01,-0.01,-0.018,0.759,,0.215,0,-0.019,,-0.01,-0.004,,550
610,1524,pLink2_1154,P0A853,,,false,P24298,,,false,126,58,,0.756,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.756,,0.215,0.169,-0.019,,-0.01,-0.004,,549
609,1523,pLink2_1153,P60422;P60422,,;,false,P29745,,,false,182;183,285,,0.754,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.754,,0.169,0.215,-0.019,,-0.01,-0.004,,548
608,1521,pLink2_1151,P0A7V0,,,false,P69913,,,false,14,59,,0.754,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.754,,0.215,0.117,-0.019,,-0.01,-0.004,,547
607,1520,pLink2_1150,P0A6F5,,,false,P0A817,,,false,47,274,,0.754,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.754,,0.215,0.215,-0.019,,-0.01,-0.004,,546
606,889,pLink2_3369,decoy:P78271,decoy:,decoy:,true,decoy:P55135,decoy:,decoy:,true,189,329,,0.753,true,false,false,true,1,1,Between,-0.01,-0.01,-0.019,0.753,,0.215,0.215,-0.019,,-0.01,-0.004,,545
12,128,pLink2_1143,P64581,,,false,P64581,,,false,72,72,,0.752,false,true,false,false,1,1,Self,0,0,0,0.752,,0,0,0,,0,0,,1277
605,1514,pLink2_1142,P0A7K2;P0A7K2,,;,false,P0A7J7,,,false,121;109,102,,0.752,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.752,,0.169,0.223,-0.019,,-0.01,-0.004,,248
604,1339,pLink2_1136,P0A7V3;P0A7V3,,;,false,P0A7R5,,,false,245;239,43,,0.751,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.751,,0.215,0.215,-0.019,,-0.01,-0.004,,10
603,941,pLink2_1135,P0A7J3,,,false,P0A7K2;P0A7K2,,;,false,104,70;75,,0.751,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.751,,0.215,0.169,-0.019,,-0.01,-0.004,,115
602,962,pLink2_1134,P0A7S9,,,false,P02359,,,false,56,116,,0.751,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.751,,0.203,0.215,-0.019,,-0.01,-0.004,,541
601,1507,pLink2_1133,P02359,,,false,P0A7T7,,,false,181,45,,0.751,false,true,false,false,1,1,Between,-0.01,-0.01,-0.019,0.751,,0.215,0.215,-0.019,,-0.01,-0.004,,540
600,475,pLink2_380;pLink2_74,P02359,,,false,P0A707,,,false,181,81,,0.75,false,true,false,false,2,1,Between,-0.01,-0.01,-0.016,0.578,,0.215,0.215,-0.019,,-0.01,-0.003,,539
599,1505,pLink2_1131,P0A7K2;P0A7K2,,;,false,P0A7J3,,,false,70;75,99,,0.75,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.75,,0.169,0.215,-0.019,,-0.01,-0.004,,115
598,1504,pLink2_1129,P0A7V3,,,false,P0A705,,,false,80,667,,0.749,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.749,,0.215,0.215,-0.019,,-0.01,-0.004,,280
597,1502,pLink2_1126,P0A853,,,false,P0A9W3,,,false,126,555,,0.748,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.748,,0.215,0.111,-0.019,,-0.01,-0.004,,536
11,122,pLink2_1124,P15288,,,false,P15288,,,false,320,320,,0.747,false,true,false,false,1,1,Self,0,0,0,0.747,,0,0,0,,0,0,,1276
595,455,pLink2_379;pLink2_54,P30128,,,false,P0A8T7,,,false,61,781,,0.747,false,true,false,false,2,1,Between,-0.01,-0.01,-0.016,0.578,,0.215,0.215,-0.019,,-0.01,-0.003,,355
594,1239,pLink2_1122,P0A7R5,,,false,P0A705,,,false,91,194,,0.747,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.747,,0.215,0.215,-0.019,,-0.01,-0.004,,534
593,1498,pLink2_1119,P0A705,,,false,P0ACF0,,,false,219,72,,0.744,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.744,,0.215,0.215,-0.019,,-0.01,-0.004,,533
592,1497,pLink2_1118,P0A6Y1,,,false,P60422;P60422,,;,false,30,182;183,,0.744,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.744,,0.223,0.169,-0.019,,-0.01,-0.004,,348
591,1495,pLink2_1116,P0A8T7,,,false,P0A8V2,,,false,753,170,,0.744,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.744,,0.215,0.215,-0.019,,-0.01,-0.004,,16
590,1493,pLink2_1113,P0ACF4,,,false,P02359,,,false,72,110,,0.744,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.744,,0.215,0.215,-0.019,,-0.01,-0.004,,530
589,1489,pLink2_1109,P0AG67,,,false,P0A7V3,,,false,535,80,,0.743,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.743,,0.215,0.215,-0.019,,-0.01,-0.004,,166
588,1488,pLink2_1107,P0ADU2,,,false,P21179,,,false,34,715,,0.742,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.742,,0.215,0.215,-0.019,,-0.01,-0.004,,528
587,1485,pLink2_1103,P0A7W1,,,false,P0A7W7,,,false,102,73,,0.741,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.741,,0.215,0.169,-0.019,,-0.01,-0.004,,527
586,997,pLink2_1099,P02359,,,false,P0A6X7,,,false,154,103,,0.741,false,true,false,false,1,1,Between,-0.01,-0.01,-0.016,0.741,,0.215,0.215,-0.019,,-0.01,-0.004,,526
584,1477,pLink2_1092,P0A7W1,,,false,P02359,,,false,139,154,,0.738,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.738,,0.215,0.215,-0.019,,-0.01,-0.004,,525
583,1473,pLink2_1088,P0A7Z4,,,false,P0A8T7,,,false,145,540,,0.737,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.737,,0.215,0.215,-0.019,,-0.01,-0.004,,524
582,439,pLink2_348;pLink2_40,P0A8V2,,,false,P0A8T7,,,false,170,1076,,0.737,false,true,false,false,2,1,Between,-0.01,-0.01,-0.017,0.568,,0.215,0.215,-0.019,,-0.01,-0.001,,16
581,1468,pLink2_1082,P0AG30,,,false,P0AA10,,,false,131,42,,0.736,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.736,,0.111,0.215,-0.019,,-0.01,-0.004,,522
580,1465,pLink2_1079,P07003,,,false,Q9GZN1,,,false,294,168,,0.735,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.735,,0.163,0.163,-0.019,,-0.01,-0.004,,521
579,1464,pLink2_1078,P0A707,,,false,Q8IX95,,,false,49,156,,0.734,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.734,,0.215,0.215,-0.019,,-0.01,-0.004,,520
578,1460,pLink2_3343,decoy:P31125,decoy:,decoy:,true,decoy:P76134,decoy:,decoy:,true,3,300,,0.732,true,false,false,true,1,1,Between,-0.01,-0.01,-0.017,0.732,,0.215,0.217,-0.019,,-0.01,-0.004,,519
577,1458,pLink2_1073,P0ACF4,,,false,P68191,,,false,5,50,,0.732,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.732,,0.215,0.215,-0.019,,-0.01,-0.004,,518
576,1083,pLink2_1070,P0A6Y8,,,false,P0AG55,,,false,528,30,,0.732,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.732,,0.215,0,-0.019,,-0.01,-0.004,,517
575,1454,pLink2_1069,P0AFL6,,,false,P0A7U7,,,false,202,19,,0.732,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.732,,0.215,0.163,-0.019,,-0.01,-0.004,,516
574,1453,pLink2_1068,P02359,,,false,P0AG67,,,false,181,450,,0.732,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.732,,0.215,0.215,-0.019,,-0.01,-0.004,,179
573,1451,pLink2_1066,P76520,,,false,Q96PL5,,,false,143,212,,0.731,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.731,,0.215,0.215,-0.019,,-0.01,-0.004,,514
572,1449,pLink2_1064,P39161,,,false,P0A7K2;P0A7K2,,;,false,219,87;84,,0.731,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.731,,0.215,0.169,-0.019,,-0.01,-0.004,,513
571,1447,pLink2_1061,P02359,,,false,P0A7U3,,,false,181,92,,0.731,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.731,,0.215,0.163,-0.019,,-0.01,-0.004,,512
569,1444,pLink2_1058,P0A7T7,,,false,P13029,,,false,35,520,,0.73,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.73,,0.215,0.215,-0.019,,-0.01,-0.004,,511
568,505,pLink2_1055,P0AFG8,,,false,Q9Y5Z9,,,false,866,118,,0.73,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.73,,0.215,0.215,-0.019,,-0.01,-0.004,,510
567,1440,pLink2_1054,P09152,,,false,P11349,,,false,539,431,,0.729,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.729,,0.215,0.111,-0.019,,-0.01,-0.004,,509
566,1437,pLink2_1051,P06959,,,false,P0AFG8,,,false,60,511,,0.729,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.729,,0.215,0.215,-0.019,,-0.01,-0.004,,508
565,1435,pLink2_1049,P0A991;P0A991,,;,false,Q8WVH0,,,false,339;332,66,,0.729,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.729,,0.215,0.215,-0.019,,-0.01,-0.004,,507
564,1433,pLink2_1047,P0A9P0,,,false,P0AFG6,,,false,352,91,,0.728,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.728,,0,0,-0.019,,-0.01,-0.004,,60
563,1430,pLink2_1044,P27302,,,false,P33570,,,false,285,4,,0.728,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.728,,0.215,0.203,-0.019,,-0.01,-0.004,,505
562,1429,pLink2_1042,P68679,,,false,P0A7T7,,,false,29,45,,0.728,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.728,,0.215,0.215,-0.019,,-0.01,-0.004,,504
561,1428,pLink2_1041,P07118,,,false,Q9UJK0,,,false,602,310,,0.727,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.727,,0.215,0.215,-0.019,,-0.01,-0.004,,229
560,1425,pLink2_1038,P75949,,,false,P0A6F5,,,false,148,365,,0.727,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.727,,0.215,0.215,-0.019,,-0.01,-0.004,,325
559,1424,pLink2_1037,P0A8V2;P0A8V2,,;,false,P0A8T7,,,false,913;918,3,,0.726,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.726,,0.215,0.215,-0.019,,-0.01,-0.004,,16
558,1418,pLink2_1031,P0ACF0,,,false,P0A7U7,,,false,64,19,,0.726,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.726,,0.215,0.163,-0.019,,-0.01,-0.004,,500
557,1416,pLink2_1028,P17169,,,false,O43615,,,false,53,77,,0.725,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.725,,0.215,0.163,-0.019,,-0.01,-0.004,,499
556,1412,pLink2_1024,P02358,,,false,P0ACF0,,,false,45,72,,0.724,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.724,,0.215,0.215,-0.019,,-0.01,-0.004,,498
555,1410,pLink2_1021,P0AES6,,,false,P0AES4,,,false,395,287,,0.724,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.724,,0.111,0.117,-0.019,,-0.01,-0.004,,116
554,1409,pLink2_1020,Q9UN30,,,false,P07003,,,false,90,147,,0.724,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.724,,0.215,0.163,-0.019,,-0.01,-0.004,,496
553,1408,pLink2_1019,P0ACF4,,,false,P02358,,,false,72,114,,0.724,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.724,,0.215,0.215,-0.019,,-0.01,-0.004,,495
552,1405,pLink2_1014,P0A8T7,,,false,P0A8V2;P0A8V2,,;,false,1140,174;168,,0.723,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.723,,0.215,0.215,-0.019,,-0.01,-0.004,,16
551,587,pLink2_166;pLink2_193,P0ACF4,,,false,P0A6Y1,,,false,72,86,,0.722,false,true,false,false,2,1,Between,-0.01,-0.01,-0.017,0.516,,0.215,0.223,-0.019,,-0.01,0.008,,424
550,1402,pLink2_1010,P0C018,,,false,P0ACF0,,,false,72,72,,0.721,false,true,false,false,1,1,Between,-0.01,-0.01,-0.017,0.721,,0.215,0.215,-0.019,,-0.01,-0.004,,492
